1.336242407560348511e-01,8.877382427453994751e-02,7.570243626832962036e-02,1.227471977472305298e-01,1.471018046140670776e-01,1.475888937711715698e-01,3.546683490276336670e-01,4.038641154766082764e-01,2.053000000000000000e+03
2.029139548540115356e-01,1.156345382332801819e-01,7.994262129068374634e-02,5.486284196376800537e-02,1.041839867830276489e-01,1.199778318405151367e-01,3.052479624748229980e-01,2.291478663682937622e-01,3.609000000000000000e+03
2.174831330776214600e-01,1.647637486457824707e-01,1.065223217010498047e-01,3.287380561232566833e-02,4.202014952898025513e-02,5.607105046510696411e-02,1.313682198524475098e-01,1.737165600061416626e-01,7.544000000000000000e+03
2.172134965658187866e-01,1.479184329509735107e-01,9.153774380683898926e-02,5.224909260869026184e-02,7.856158167123794556e-02,9.234432131052017212e-02,2.194599360227584839e-01,2.425537407398223877e-01,7.981000000000000000e+03
1.404163092374801636e-01,1.020006686449050903e-01,7.235276699066162109e-02,1.046676114201545715e-01,1.428571492433547974e-01,1.626591235399246216e-01,3.659313917160034180e-01,4.060808420181274414e-01,7.070000000000000000e+02
1.449571400880813599e-01,9.023138135671615601e-02,7.522722333669662476e-02,8.543357253074645996e-02,1.172575801610946655e-01,1.334899663925170898e-01,3.408765792846679688e-01,3.156468868255615234e-01,4.682000000000000000e+03
1.837825030088424683e-01,1.169634163379669189e-01,7.682672142982482910e-02,8.294209837913513184e-02,1.319770514965057373e-01,1.392801254987716675e-01,3.276824951171875000e-01,2.913508415222167969e-01,3.834000000000000000e+03
1.676220595836639404e-01,1.690270453691482544e-01,1.617318838834762573e-01,2.944062696769833565e-03,3.925417084246873856e-03,2.944062696769833565e-03,1.695562154054641724e-02,1.769079416990280151e-01,1.019000000000000000e+03
1.497897505760192871e-01,9.474135190248489380e-02,7.749053090810775757e-02,1.087597608566284180e-01,1.522983461618423462e-01,1.625325232744216919e-01,3.599794507026672363e-01,3.218587934970855713e-01,5.765000000000000000e+03
1.434418261051177979e-01,9.304175525903701782e-02,7.567235827445983887e-02,1.135356277227401733e-01,1.608137339353561401e-01,1.618365794420242310e-01,3.658902645111083984e-01,3.277153074741363525e-01,8.799000000000000000e+03
